student_id,name,email,college_id,department_id,skills
371,Student 371,student371@college.edu,1,Accounting,"Auditing, Accounting, Python"
372,Student 372,student372@college.edu,1,HR,"HR, Python, Auditing"
373,Student 373,student373@college.edu,2,Marketing,"Power BI, Marketing, HR"
374,Student 374,student374@college.edu,1,Finance,"Taxation, Accounting, Auditing"
375,Student 375,student375@college.edu,2,Business Analytics,"Finance, Data Analysis, Python"
376,Student 376,student376@college.edu,1,HR,"Finance, Accounting, Marketing"
377,Student 377,student377@college.edu,2,Accounting,"Excel, HR, Finance"
378,Student 378,student378@college.edu,2,Accounting,"Finance, Data Analysis, Marketing"
379,Student 379,student379@college.edu,2,Accounting,"Excel, Taxation, Accounting"
380,Student 380,student380@college.edu,1,Accounting,"Marketing, Taxation, Finance"
381,Student 381,student381@college.edu,1,Marketing,"Accounting, Python, Power BI"
382,Student 382,student382@college.edu,1,Business Analytics,"Python, Marketing, Power BI"
383,Student 383,student383@college.edu,2,Marketing,"Taxation, Python, Finance"
384,Student 384,student384@college.edu,1,Accounting,"Accounting, Data Analysis, Power BI"
385,Student 385,student385@college.edu,2,HR,"Finance, Python, HR"
386,Student 386,student386@college.edu,1,HR,"Data Analysis, HR, Power BI"
387,Student 387,student387@college.edu,1,Finance,"Taxation, Python, Accounting"
388,Student 388,student388@college.edu,2,HR,"Finance, Auditing, Marketing"
389,Student 389,student389@college.edu,1,HR,"Data Analysis, Python, Taxation"
390,Student 390,student390@college.edu,2,Finance,"Python, Excel, Data Analysis"
391,Student 391,student391@college.edu,1,Finance,"Power BI, Auditing, Taxation"
392,Student 392,student392@college.edu,2,Accounting,"Python, Marketing, HR"
393,Student 393,student393@college.edu,2,Marketing,"Excel, Data Analysis, Power BI"
394,Student 394,student394@college.edu,2,Marketing,"Accounting, Finance, Data Analysis"
395,Student 395,student395@college.edu,1,Business Analytics,"Accounting, Python, Auditing"
396,Student 396,student396@college.edu,1,Business Analytics,"Taxation, Data Analysis, Marketing"
397,Student 397,student397@college.edu,1,Business Analytics,"Power BI, Data Analysis, Finance"
398,Student 398,student398@college.edu,2,Business Analytics,"Excel, HR, Python"
399,Student 399,student399@college.edu,1,HR,"HR, Finance, Accounting"
400,Student 400,student400@college.edu,2,Business Analytics,"Finance, Python, Data Analysis"
401,Student 401,student401@college.edu,1,Marketing,"Finance, Python, Accounting"
402,Student 402,student402@college.edu,1,Marketing,"HR, Accounting, Marketing"
403,Student 403,student403@college.edu,2,Finance,"Excel, Power BI, Auditing"
404,Student 404,student404@college.edu,1,Accounting,"Power BI, Data Analysis, Taxation"
405,Student 405,student405@college.edu,2,Accounting,"Excel, Marketing, Taxation"
406,Student 406,student406@college.edu,1,Finance,"Power BI, Excel, Marketing"
407,Student 407,student407@college.edu,2,Marketing,"Auditing, Python, Taxation"
408,Student 408,student408@college.edu,2,Marketing,"Data Analysis, Power BI, HR"
409,Student 409,student409@college.edu,2,Marketing,"Auditing, Marketing, Data Analysis"
410,Student 410,student410@college.edu,1,Finance,"Excel, Power BI, Data Analysis"
411,Student 411,student411@college.edu,1,Business Analytics,"Python, Data Analysis, Accounting"
412,Student 412,student412@college.edu,1,HR,"Python, HR, Marketing"
413,Student 413,student413@college.edu,2,Finance,"Data Analysis, Finance, Accounting"
414,Student 414,student414@college.edu,1,Finance,"HR, Power BI, Excel"
415,Student 415,student415@college.edu,2,HR,"HR, Auditing, Python"
416,Student 416,student416@college.edu,1,Accounting,"Excel, Data Analysis, HR"
417,Student 417,student417@college.edu,1,HR,"Taxation, Python, HR"
418,Student 418,student418@college.edu,2,Accounting,"Taxation, Excel, Data Analysis"
419,Student 419,student419@college.edu,1,HR,"Marketing, HR, Power BI"
420,Student 420,student420@college.edu,2,HR,"Excel, Accounting, Auditing"
421,Student 421,student421@college.edu,1,Finance,"Excel, Data Analysis, Python"
422,Student 422,student422@college.edu,2,HR,"Auditing, Taxation, Python"
423,Student 423,student423@college.edu,2,Marketing,"Python, Data Analysis, Finance"
424,Student 424,student424@college.edu,2,Finance,"Python, Finance, Data Analysis"
425,Student 425,student425@college.edu,1,Finance,"Power BI, Python, Auditing"
426,Student 426,student426@college.edu,1,Finance,"Marketing, Accounting, Power BI"
427,Student 427,student427@college.edu,2,Accounting,"Finance, Accounting, Data Analysis"
428,Student 428,student428@college.edu,1,Marketing,"Power BI, Auditing, Finance"
429,Student 429,student429@college.edu,2,Finance,"Excel, Marketing, Accounting"
430,Student 430,student430@college.edu,1,Accounting,"Python, Data Analysis, Power BI"
431,Student 431,student431@college.edu,2,Finance,"Finance, Taxation, Accounting"
432,Student 432,student432@college.edu,1,Accounting,"Data Analysis, HR, Finance"
433,Student 433,student433@college.edu,1,Marketing,"Python, Finance, Power BI"
434,Student 434,student434@college.edu,2,HR,"Accounting, Excel, HR"
435,Student 435,student435@college.edu,1,Marketing,"Marketing, Power BI, Data Analysis"
436,Student 436,student436@college.edu,2,HR,"Taxation, Data Analysis, Accounting"
437,Student 437,student437@college.edu,1,HR,"Power BI, Marketing, Excel"
438,Student 438,student438@college.edu,2,Finance,"Python, Finance, Data Analysis"
439,Student 439,student439@college.edu,2,Marketing,"Auditing, Python, Accounting"
440,Student 440,student440@college.edu,2,HR,"Taxation, Auditing, Data Analysis"
441,Student 441,student441@college.edu,1,HR,"Data Analysis, HR, Accounting"
442,Student 442,student442@college.edu,1,HR,"Finance, Power BI, Taxation"
443,Student 443,student443@college.edu,1,Business Analytics,"Taxation, Accounting, Power BI"
444,Student 444,student444@college.edu,2,Marketing,"Accounting, HR, Auditing"
445,Student 445,student445@college.edu,1,HR,"Data Analysis, Finance, HR"
446,Student 446,student446@college.edu,2,Accounting,"Excel, Data Analysis, Taxation"
447,Student 447,student447@college.edu,1,Finance,"Marketing, Power BI, Data Analysis"
448,Student 448,student448@college.edu,1,HR,"Excel, Marketing, Python"
449,Student 449,student449@college.edu,2,HR,"Accounting, Power BI, Finance"
450,Student 450,student450@college.edu,1,Finance,"Taxation, Data Analysis, Auditing"
451,Student 451,student451@college.edu,2,Accounting,"Taxation, Power BI, HR"
452,Student 452,student452@college.edu,1,Business Analytics,"Finance, Data Analysis, Marketing"
453,Student 453,student453@college.edu,2,Accounting,"Data Analysis, Power BI, Marketing"
454,Student 454,student454@college.edu,2,Accounting,"Power BI, Auditing, Taxation"
455,Student 455,student455@college.edu,2,HR,"Finance, Taxation, Python"
456,Student 456,student456@college.edu,1,Accounting,"Finance, Python, Excel"
457,Student 457,student457@college.edu,1,Business Analytics,"Auditing, Excel, Finance"
458,Student 458,student458@college.edu,1,Finance,"Taxation, Data Analysis, Power BI"
459,Student 459,student459@college.edu,2,Marketing,"Python, HR, Marketing"
460,Student 460,student460@college.edu,1,HR,"Finance, HR, Taxation"
461,Student 461,student461@college.edu,2,Business Analytics,"Excel, Auditing, Marketing"
462,Student 462,student462@college.edu,1,Finance,"Taxation, Power BI, Excel"
463,Student 463,student463@college.edu,1,Business Analytics,"Marketing, Auditing, Accounting"
464,Student 464,student464@college.edu,2,HR,"Power BI, Excel, Accounting"
465,Student 465,student465@college.edu,1,Finance,"Auditing, Accounting, Taxation"
466,Student 466,student466@college.edu,2,Finance,"HR, Data Analysis, Auditing"
467,Student 467,student467@college.edu,1,HR,"Data Analysis, Taxation, HR"
468,Student 468,student468@college.edu,2,Accounting,"Taxation, Auditing, Excel"
469,Student 469,student469@college.edu,2,Business Analytics,"Python, Auditing, Excel"
470,Student 470,student470@college.edu,2,HR,"Accounting, Finance, HR"
471,Student 471,student471@college.edu,1,HR,"Power BI, Accounting, Python"
472,Student 472,student472@college.edu,1,Marketing,"Excel, Finance, Accounting"
473,Student 473,student473@college.edu,1,Marketing,"HR, Accounting, Data Analysis"
474,Student 474,student474@college.edu,2,Finance,"HR, Python, Accounting"
475,Student 475,student475@college.edu,1,Business Analytics,"Data Analysis, Marketing, Python"
476,Student 476,student476@college.edu,2,Marketing,"Marketing, Power BI, Auditing"
477,Student 477,student477@college.edu,1,HR,"HR, Excel, Auditing"
478,Student 478,student478@college.edu,1,Accounting,"Marketing, Taxation, Excel"
479,Student 479,student479@college.edu,2,Business Analytics,"Finance, Marketing, Taxation"
480,Student 480,student480@college.edu,1,Finance,"Python, Finance, Data Analysis"
481,Student 481,student481@college.edu,2,Accounting,"Taxation, HR, Excel"
482,Student 482,student482@college.edu,1,Marketing,"Excel, Python, Finance"
483,Student 483,student483@college.edu,2,HR,"Taxation, Auditing, Accounting"
484,Student 484,student484@college.edu,2,Accounting,"Power BI, Marketing, Excel"
485,Student 485,student485@college.edu,2,Finance,"Accounting, Data Analysis, Finance"
486,Student 486,student486@college.edu,1,HR,"Taxation, Excel, Data Analysis"
487,Student 487,student487@college.edu,1,Business Analytics,"Auditing, Finance, Taxation"
488,Student 488,student488@college.edu,2,Marketing,"Auditing, Accounting, Power BI"
489,Student 489,student489@college.edu,1,Finance,"Power BI, Taxation, Marketing"
490,Student 490,student490@college.edu,2,Accounting,"Marketing, Data Analysis, Finance"
491,Student 491,student491@college.edu,1,Marketing,"Finance, Excel, Taxation"
492,Student 492,student492@college.edu,2,Marketing,"Power BI, Python, HR"
493,Student 493,student493@college.edu,1,Marketing,"Taxation, Excel, Marketing"
494,Student 494,student494@college.edu,1,HR,"Taxation, Marketing, Python"
495,Student 495,student495@college.edu,2,Accounting,"Taxation, Data Analysis, HR"
496,Student 496,student496@college.edu,1,Marketing,"Data Analysis, HR, Accounting"
497,Student 497,student497@college.edu,2,Business Analytics,"Finance, Power BI, HR"
498,Student 498,student498@college.edu,1,HR,"Excel, Finance, Python"
499,Student 499,student499@college.edu,2,Marketing,"Finance, Data Analysis, HR"
500,Student 500,student500@college.edu,2,Accounting,"Python, Power BI, Data Analysis"
501,Student 501,student501@college.edu,2,HR,"Data Analysis, HR, Excel"
502,Student 502,student502@college.edu,1,Finance,"Power BI, Data Analysis, HR"
503,Student 503,student503@college.edu,1,Finance,"Taxation, Marketing, Power BI"
504,Student 504,student504@college.edu,1,Marketing,"Accounting, Finance, Excel"
505,Student 505,student505@college.edu,2,Marketing,"Marketing, Data Analysis, Excel"
506,Student 506,student506@college.edu,1,Business Analytics,"Data Analysis, Power BI, Auditing"
507,Student 507,student507@college.edu,2,Business Analytics,"Excel, Python, Marketing"
508,Student 508,student508@college.edu,1,Accounting,"Marketing, Data Analysis, Excel"
509,Student 509,student509@college.edu,1,Accounting,"Auditing, Finance, Accounting"
510,Student 510,student510@college.edu,2,Marketing,"Marketing, HR, Accounting"
511,Student 511,student511@college.edu,1,Accounting,"Marketing, Python, Excel"
512,Student 512,student512@college.edu,2,Marketing,"Finance, Accounting, Auditing"
513,Student 513,student513@college.edu,1,Marketing,"Power BI, Marketing, Auditing"
514,Student 514,student514@college.edu,2,Business Analytics,"Power BI, Taxation, Data Analysis"
515,Student 515,student515@college.edu,2,Accounting,"Python, HR, Data Analysis"
516,Student 516,student516@college.edu,2,Business Analytics,"Excel, Data Analysis, Power BI"
517,Student 517,student517@college.edu,1,Marketing,"Marketing, HR, Accounting"
518,Student 518,student518@college.edu,1,Finance,"HR, Python, Excel"
519,Student 519,student519@college.edu,1,Accounting,"Power BI, Excel, Marketing"
520,Student 520,student520@college.edu,2,Business Analytics,"Excel, Auditing, HR"
521,Student 521,student521@college.edu,1,Finance,"HR, Finance, Excel"
522,Student 522,student522@college.edu,2,Accounting,"Taxation, Power BI, Data Analysis"
523,Student 523,student523@college.edu,1,HR,"Marketing, HR, Accounting"
524,Student 524,student524@college.edu,1,Accounting,"Marketing, Taxation, HR"
525,Student 525,student525@college.edu,2,Accounting,"Data Analysis, Excel, Power BI"
526,Student 526,student526@college.edu,1,Business Analytics,"HR, Power BI, Accounting"
527,Student 527,student527@college.edu,2,HR,"Excel, Marketing, HR"
528,Student 528,student528@college.edu,1,Marketing,"Accounting, Auditing, HR"
529,Student 529,student529@college.edu,2,Finance,"Data Analysis, HR, Power BI"
530,Student 530,student530@college.edu,2,Accounting,"Accounting, Auditing, Marketing"
531,Student 531,student531@college.edu,2,HR,"Power BI, Excel, Marketing"
532,Student 532,student532@college.edu,1,HR,"Power BI, Marketing, Finance"
533,Student 533,student533@college.edu,1,Accounting,"HR, Finance, Marketing"
534,Student 534,student534@college.edu,1,Accounting,"Accounting, Excel, Auditing"
535,Student 535,student535@college.edu,2,Accounting,"Taxation, Power BI, Excel"
536,Student 536,student536@college.edu,1,Business Analytics,"Python, Data Analysis, Accounting"
537,Student 537,student537@college.edu,2,Business Analytics,"Finance, Data Analysis, Taxation"
538,Student 538,student538@college.edu,1,Marketing,"Marketing, Taxation, Data Analysis"
539,Student 539,student539@college.edu,1,Accounting,"Taxation, Auditing, Accounting"
540,Student 540,student540@college.edu,2,Finance,"Power BI, Auditing, Data Analysis"
541,Student 541,student541@college.edu,1,Marketing,"Taxation, Python, Excel"
542,Student 542,student542@college.edu,2,HR,"Data Analysis, Excel, Python"
543,Student 543,student543@college.edu,1,Business Analytics,"Excel, Auditing, Data Analysis"
544,Student 544,student544@college.edu,2,HR,"Power BI, Marketing, Finance"
545,Student 545,student545@college.edu,2,HR,"Marketing, Accounting, HR"
546,Student 546,student546@college.edu,2,Marketing,"Python, Power BI, Data Analysis"
547,Student 547,student547@college.edu,1,Accounting,"Taxation, Data Analysis, HR"
548,Student 548,student548@college.edu,1,Marketing,"Excel, Marketing, HR"
549,Student 549,student549@college.edu,2,Business Analytics,"Data Analysis, Taxation, Excel"
550,Student 550,student550@college.edu,1,Finance,"Python, Auditing, Taxation"
551,Student 551,student551@college.edu,2,Business Analytics,"Taxation, Marketing, Accounting"
552,Student 552,student552@college.edu,1,Accounting,"Accounting, Power BI, Marketing"
553,Student 553,student553@college.edu,2,Accounting,"Power BI, Taxation, Finance"
554,Student 554,student554@college.edu,1,HR,"Accounting, Finance, Python"
555,Student 555,student555@college.edu,1,Finance,"Data Analysis, Auditing, Python"
556,Student 556,student556@college.edu,2,Finance,"Finance, Taxation, Accounting"
557,Student 557,student557@college.edu,1,Accounting,"Python, Marketing, Data Analysis"
